"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
926101,"September 3, 2017",Mississippi,"Horn Lake","Carroll Cove West",1,0,N/A
926038,"September 2, 2017",Indiana,Hammond,"7200 block of Osborn Ave",2,0,N/A
925955,"September 2, 2017",Texas,"Haltom City","3500 block of Parker Rd E",1,0,N/A
926112,"September 2, 2017",Tennessee,Springfield,"10th Ave",1,0,N/A
924473,"August 31, 2017",Nevada,"Las Vegas","6800 block of Fallona Ave",1,0,N/A
924438,"August 30, 2017",Mississippi,Cleveland,"1700 block of South Chrisman Avenue",1,0,N/A
922726,"August 28, 2017",Maine,Scarborough,"17 Milliken St",1,0,N/A
923499,"August 28, 2017",Florida,"Pinellas Park","6500 87th Ave N",1,0,N/A
922006,"August 28, 2017",Texas,Scurry,"9500 block of Timber Trail",1,0,N/A
921669,"August 27, 2017",Georgia,Marietta,"790 Wilson Circle",1,0,N/A
921625,"August 26, 2017",Minnesota,"Minneapolis (Crystal)","5359 W Broadway Ave",1,0,N/A
920103,"August 24, 2017",Pennsylvania,"East Stroudsburg","126 E Barnum St",1,0,N/A
920407,"August 23, 2017",Colorado,"Colorado Springs (Fort Carson)","6001 Wetzel Ave",1,0,N/A
918282,"August 22, 2017",Louisiana,"Baton Rouge","10900 block of Florida Blvd",1,0,N/A
917373,"August 21, 2017","New York",Syracuse,"107 Hartson St",1,0,N/A
917003,"August 20, 2017",Tennessee,Memphis,"1000 block of Parkland Road",1,0,N/A
917297,"August 20, 2017",Missouri,"Saint Joseph","2600 Mary St",1,0,N/A
916765,"August 19, 2017",Tennessee,Memphis,"1400 block of Hickory Way",1,0,N/A
916517,"August 19, 2017",Tennessee,Clarksville,"1219 Shorehaven Dr",2,0,N/A
915548,"August 17, 2017","North Carolina","Winston Salem (Winston-salem)","4365 Wakeman Dr",1,0,N/A
915868,"August 16, 2017",Alaska,Togiak,N/A,1,0,N/A
914436,"August 15, 2017",Arizona,"Queen Creek",N/A,1,0,N/A
914423,"August 15, 2017",Washington,Spokane,"N Washington St and W Spokane Falls Blvd",1,0,N/A
913155,"August 14, 2017",Kentucky,Covington,"1840 Holman Ave",1,0,N/A
914995,"August 14, 2017",Alabama,Birmingham,"4100 Messer Airport Hwy",1,0,N/A
917030,"August 13, 2017",Indiana,Monticello,"8148 NW Shafer Dr",1,0,N/A
912715,"August 12, 2017",Missouri,Festus,"1900 block of Iditarod Trail",1,0,N/A
910872,"August 9, 2017",Oklahoma,Tulsa,"5000 block of S Hudson",1,0,N/A
909511,"August 9, 2017",Pennsylvania,"West Mifflin","108 Dover Ln",1,0,N/A
909203,"August 8, 2017",Wisconsin,Loganville,"S6350 WI-23",1,0,N/A
908443,"August 7, 2017",Texas,"Wichita Falls","1509 Trigg Ln",1,0,N/A
907522,"August 6, 2017",Missouri,"Kansas City","9600 block of Lydia Avenue",1,0,N/A
907699,"August 6, 2017",Tennessee,Clarksville,"1962 Fort Campbell Blvd",1,1,N/A
906890,"August 5, 2017",Indiana,"Crown Point","7700 block of E 120th Ave",1,0,N/A
905929,"August 4, 2017",Tennessee,Nashville,"100 block of Donald St",1,0,N/A
905923,"August 4, 2017",Texas,"San Antonio","6200 block of Big Valley Dr",1,0,N/A
906573,"August 4, 2017",Mississippi,Gulfport,"3600 block of Sabine Street",1,0,N/A
904990,"August 2, 2017","New York","Glen Cove","Williams St",1,0,N/A
903654,"August 1, 2017",Nevada,"Las Vegas","9500 block of Chandler Springs Ave",1,0,N/A
903883,"August 1, 2017",Montana,Helena,"246 Hope Road",1,0,N/A
903561,"July 31, 2017",Illinois,Springfield,"6300 block of Cherylwood Dr",1,0,N/A
902444,"July 31, 2017",Kentucky,Louisville,"6509 Huff Lane",1,0,N/A
902866,"July 31, 2017","South Carolina",Lancaster,"509 E Dunlap St",1,0,N/A
905650,"July 30, 2017",Texas,Bacliff,"4700 block of 6th St",1,0,N/A
902339,"July 30, 2017",Florida,Sarasota,"2000 block of Arlington St",1,0,N/A
901872,"July 30, 2017",Florida,Tampa,"1020 E Hannah Ave",1,0,N/A
901684,"July 30, 2017",Maine,Baldwin,"Burnell Rd",1,0,N/A
901421,"July 29, 2017","South Dakota","Sioux Falls","4404 S Louise Ave",1,0,N/A
906066,"July 29, 2017",Florida,"Saint Augustine","4600 block of FL-16",1,0,N/A
904087,"July 29, 2017","South Carolina",Columbia,"8720 Windsor Lake Blvd",1,0,N/A
902860,"July 29, 2017",Missouri,Miller,N/A,1,0,N/A
899292,"July 26, 2017",Wisconsin,Waupaca,"E410 Rieben Rd",1,0,N/A
900142,"July 26, 2017",California,Oakland,"2300 block of Fruitvale Ave",1,0,N/A
897451,"July 24, 2017",Ohio,Newark,"N 21st and Log Pond",1,1,N/A
897688,"July 24, 2017",Ohio,Cincinnati,"900 block of McPherson Ave",1,0,N/A
896934,"July 23, 2017",Missouri,"Saint Louis","1400 block of Kealty Ln",1,0,N/A
897000,"July 23, 2017",Ohio,Miamisburg,"155 Prestige Pl",1,0,N/A
896547,"July 23, 2017",Indiana,Muncie,"6100 block of W Delaware CR 350 N",1,0,N/A
897409,"July 22, 2017",Maryland,Jessup,"8900 Block of Good Harvest Rd",1,0,N/A
896070,"July 22, 2017",Tennessee,Memphis,"1541 Northside Dr",1,0,N/A
899759,"July 22, 2017","South Carolina",Columbia,"8720 Windsor Lake Blvd",1,0,N/A
896340,"July 22, 2017",Pennsylvania,Pittsburgh,"5100 block of Lougean Ave",1,0,N/A
895830,"July 21, 2017",Mississippi,Starkville,"100 block of Maxwell St",1,0,N/A
894646,"July 20, 2017",Texas,"Humble (Atascocita)","19900 block of River Brook Dr",1,0,N/A
894123,"July 19, 2017",Texas,"San Angelo","1800 block of Edmund Blvd",1,0,N/A
894636,"July 19, 2017",Georgia,Athens,"Hollow Ridge Drive",1,0,N/A
893814,"July 18, 2017",Arizona,Mesa,"600 block of E Kino Dr",1,0,N/A
895171,"July 17, 2017",Idaho,Troy,"Nora Creek Rd",1,0,N/A
890260,"July 14, 2017",Louisiana,"New Orleans","6200 block of Cameron St",1,0,N/A
889940,"July 14, 2017",Louisiana,"Westwego (Bridge City)","9200 block of E Claiborne Pkwy",1,0,N/A
890667,"July 14, 2017",Illinois,"Chicago (Englewood)","6100 block of S Winchester Ave",1,0,N/A
890322,"July 13, 2017",Illinois,Chicago,"6100 block of S Winchester",1,0,N/A
889468,"July 13, 2017",Mississippi,Columbus,"Florence St",1,0,N/A
889381,"July 12, 2017","New York",Gowanda,"Bagdad Rd",1,0,N/A
888541,"July 12, 2017",Wisconsin,Racine,"1800 block of Howe St",1,0,N/A
886519,"July 8, 2017",Tennessee,Greeneville,"573 Warrensburg Road",1,0,N/A
886470,"July 8, 2017",Illinois,"Des Plaines","9900 block of Linda Ln",1,0,N/A
885169,"July 6, 2017","West Virginia",Princeton,"Low Gap Rd",1,0,N/A
884717,"July 6, 2017",Louisiana,Harvey,"2400 block of Alex Kornman Blvd",1,0,N/A
884209,"July 5, 2017",Florida,"Palm Beach (county)",N/A,1,0,N/A
1107627,"July 5, 2017",Missouri,Columbia,"1612 N Providence Rd",1,0,N/A
889292,"July 5, 2017",Washington,"Federal Way","2400 block of South Star Lake Rd",1,0,N/A
884206,"July 5, 2017",Florida,"Merritt Island","1000 block of Loring St",1,0,N/A
882547,"July 4, 2017",Texas,"San Antonio","3134 Mission Gate",1,0,N/A
882610,"July 4, 2017",Mississippi,Louisville,"4000 block of Highpoint Weir Road",1,0,N/A
883056,"July 4, 2017",Florida,Wildwood,"935 CR 229",1,0,N/A
882382,"July 4, 2017",Georgia,Atlanta,"2591 Etheridge Dr NW",1,0,N/A
882040,"July 1, 2017",Indiana,Hammond,"7300 block of Harrison Avenue",1,0,N/A
880308,"July 1, 2017",Mississippi,Jackson,"3720 Cromwell Street",1,0,N/A
880444,"July 1, 2017",Maryland,Baltimore,"3330 Garrison Blvd",1,0,N/A
882495,"July 1, 2017",Oregon,"Blue River",NF-15,1,0,N/A
881463,"July 1, 2017",Georgia,Cordele,"Culpepper Rd",1,0,N/A
881460,"July 1, 2017",Colorado,Sedalia,"Elk Canyon Ct and Elk Canyon Cir",1,0,N/A
881562,"June 30, 2017",Georgia,"Jenkins (county)",N/A,1,0,N/A
885988,"June 29, 2017",Arizona,Phoenix,"4302 W Indian School Rd",1,0,N/A
879174,"June 29, 2017",Mississippi,Pascagoula,"2214 Catalpa Ave",1,0,N/A
877405,"June 26, 2017",Minnesota,Halstad,"549 US-75",1,0,N/A
876396,"June 26, 2017",Alabama,Montgomery,"1714 Coral Ln",1,1,N/A
876460,"June 26, 2017",Indiana,Indianapolis,"7100 block of Warrior Trail",1,0,N/A
885192,"June 25, 2017",Arkansas,"El Dorado",N/A,1,0,N/A
874611,"June 24, 2017","South Carolina",Greenville,"1509 Grove Rd",1,0,N/A
874949,"June 24, 2017",Missouri,"Saint Louis","10000 block of Toelle Ln",1,0,N/A
875130,"June 24, 2017",Pennsylvania,"Red Lion","2500 block of Myers School Rd",1,0,N/A
874827,"June 24, 2017",Tennessee,Nashville,"Hurst Dr",1,1,N/A
873385,"June 22, 2017",Florida,Bradenton,"300 block of 12th Ave W",1,0,N/A
873168,"June 21, 2017",Tennessee,Memphis,"4800 block of Rickard Rd",1,0,N/A
